"2023-06-26 12:14:54",fan,off
"2023-06-26 12:14:56",fan,off
"2023-06-26 12:14:58",fan,off
"2023-06-26 12:15:00",fan,off
"2023-06-26 12:15:02",fan,off
"2023-06-26 12:15:04",fan,off
"2023-06-26 12:15:06",fan,off
"2023-06-26 12:15:08",fan,off
"2023-06-26 12:15:10",fan,off
"2023-06-26 12:15:12",fan,off
"2023-06-26 12:15:15",fan,off
"2023-06-26 12:15:17",fan,off
"2023-06-26 12:15:19",fan,off
"2023-06-26 12:15:21",fan,off
"2023-06-26 12:15:23",fan,off
"2023-06-26 12:15:25",fan,off
"2023-06-26 12:15:27",fan,off
"2023-06-26 12:15:29",fan,off
"2023-06-26 12:15:31",fan,off
"2023-06-26 12:15:33",fan,off
"2023-06-26 12:15:36",fan,off
"2023-06-26 12:15:38",fan,off
"2023-06-26 12:15:40",fan,off
"2023-06-26 12:15:42",fan,off
"2023-06-26 12:15:44",fan,off
"2023-06-26 12:15:46",fan,off
"2023-06-26 12:15:48",fan,off
"2023-06-26 12:15:50",fan,off
"2023-06-26 12:15:52",fan,off
"2023-06-26 12:15:54",fan,off
"2023-06-26 12:15:56",fan,off
"2023-06-26 12:15:59",fan,off
"2023-06-26 12:16:01",fan,off
"2023-06-26 12:16:03",fan,off
"2023-06-26 12:16:05",fan,off
"2023-06-26 12:16:07",fan,off
"2023-06-26 12:16:09",fan,off
"2023-06-26 12:16:11",fan,off
"2023-06-26 12:16:13",fan,off
"2023-06-26 12:16:15",fan,off
"2023-06-26 12:16:17",fan,off
"2023-06-26 12:16:19",fan,off
"2023-06-26 12:16:22",fan,off
"2023-06-26 12:16:24",fan,off
"2023-06-26 12:16:26",fan,off
"2023-06-26 12:16:28",fan,off
"2023-06-26 12:16:30",fan,off
"2023-06-26 12:16:32",fan,off
"2023-06-26 12:16:34",fan,off
"2023-06-26 12:16:36",fan,off
"2023-06-26 12:16:38",fan,off
"2023-06-26 12:16:40",fan,off
"2023-06-26 12:16:43",fan,off
"2023-06-26 12:16:45",fan,off
"2023-06-26 12:16:47",fan,off
"2023-06-26 12:16:49",fan,off
"2023-06-26 12:16:51",fan,off
"2023-06-26 12:16:53",fan,off
"2023-06-26 12:16:55",fan,off
"2023-06-26 12:16:57",fan,off
"2023-06-26 12:16:59",fan,off
"2023-06-26 12:17:01",fan,off
"2023-06-26 12:17:03",fan,off
"2023-06-26 12:17:06",fan,off
"2023-06-26 12:17:08",fan,off
"2023-06-26 12:17:10",fan,off
"2023-06-26 12:17:12",fan,off
"2023-06-26 12:17:14",fan,off
"2023-06-26 12:17:16",fan,off
"2023-06-26 12:17:18",fan,off
"2023-06-26 12:17:20",fan,off
"2023-06-26 12:17:22",fan,off
"2023-06-26 12:17:24",fan,off
"2023-06-26 12:17:27",fan,off
"2023-06-26 12:17:29",fan,off
"2023-06-26 12:17:31",fan,off
"2023-06-26 12:17:33",fan,off
"2023-06-26 12:17:35",fan,off
"2023-06-26 12:17:37",fan,off
"2023-06-26 12:17:39",fan,off
"2023-06-26 12:17:41",fan,off
"2023-06-26 12:17:43",fan,off
"2023-06-26 12:17:45",fan,off
"2023-06-26 12:17:47",fan,off
"2023-06-26 12:17:50",fan,off
"2023-06-26 12:17:52",fan,off
"2023-06-26 12:17:54",fan,off
"2023-06-26 12:17:56",fan,off
"2023-06-26 12:17:58",fan,off
"2023-06-26 12:18:00",fan,off
"2023-06-26 12:18:02",fan,off
"2023-06-26 12:18:04",fan,off
"2023-06-26 12:18:06",fan,off
"2023-06-26 12:18:08",fan,off
"2023-06-26 12:18:10",fan,off
"2023-06-26 12:18:13",fan,off
"2023-06-26 12:18:15",fan,off
"2023-06-26 12:18:17",fan,off
"2023-06-26 12:18:19",fan,off
"2023-06-26 12:18:21",fan,off
"2023-06-26 12:18:23",fan,off
"2023-06-26 12:18:25",fan,off
"2023-06-26 12:18:27",fan,off
"2023-06-26 12:18:29",fan,off
"2023-06-26 12:18:31",fan,off
"2023-06-26 12:18:33",fan,off
"2023-06-26 12:18:36",fan,off
"2023-06-26 12:18:38",fan,off
"2023-06-26 12:18:40",fan,off
"2023-06-26 12:18:42",fan,off
"2023-06-26 12:18:44",fan,off
"2023-06-26 12:18:46",fan,off
"2023-06-26 12:18:48",fan,off
"2023-06-26 12:18:50",fan,off
"2023-06-26 12:18:52",fan,off
"2023-06-26 12:18:54",fan,off
"2023-06-26 12:18:57",fan,off
"2023-06-26 12:18:59",fan,off
"2023-06-26 12:19:01",fan,off
"2023-06-26 12:19:03",fan,off
"2023-06-26 12:19:05",fan,off
"2023-06-26 12:19:07",fan,off
"2023-06-26 12:19:09",fan,off
"2023-06-26 12:19:11",fan,off
"2023-06-26 12:19:13",fan,off
"2023-06-26 12:19:15",fan,off
"2023-06-26 12:19:17",fan,off
"2023-06-26 12:19:20",fan,off
"0000-00-00 00:00:00",,
"2023-06-26 13:34:38",fan,off
"2023-06-26 13:34:49",,
"2023-06-26 13:35:07",fan,on
"2023-06-26 13:35:12",fan,off
"2023-06-26 13:35:14",uSonic,on
"2023-06-26 13:35:16",uSonic,off
"2023-06-26 13:35:18",lamp,on
"2023-06-26 13:35:20",lamp,off
"2023-06-26 13:40:49",fan,off
"2023-06-26 13:40:50",uSonic,off
"2023-06-26 14:29:40",fan,on
"2023-06-26 14:36:22",fan,off
"2023-06-26 14:41:20",fan,on
"2023-06-26 14:48:57",fan,off
"2023-06-26 14:58:12",fan,on
"2023-06-26 15:05:45",fan,off
"2023-06-26 15:12:37",fan,on
"2023-06-26 15:15:52",fan,off
"2023-06-26 15:19:29",fan,on
"2023-06-26 15:28:22",fan,off
